provincia;municipio;estacion;magnitud;punto_muestreo;ano;mes;dia;h01;v01;h02;v02;h03;v03;h04;v04;h05;v05;h06;v06;h07;v07;h08;v08;h09;v09;h10;v10;h11;v11;h12;v12;h13;v13;h14;v14;h15;v15;h16;v16;h17;v17;h18;v18;h19;v19;h20;v20;h21;v21;h22;v22;h23;v23;h24;v24
28;120;1;7;28120001_7_8;2022;9;23;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;120;1;8;28120001_8_8;2022;9;23;5;V;4;V;4;V;3;V;3;V;3;V;3;V;3;V;2;V;2;V;1;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;3;V;3;V;3;V;3;V;5;V;4;V
28;120;1;9;28120001_9_49;2022;9;23;2;V;1;V;2;V;4;V;6;V;6;V;5;V;6;V;8;V;7;V;4;V;3;V;2;V;2;V;5;V;4;V;5;V;6;V;4;V;2;V;3;V;2;V;4;V;4;V
28;120;1;10;28120001_10_49;2022;9;23;9;V;11;V;8;V;7;V;8;V;8;V;7;V;8;V;10;V;7;V;5;V;4;V;6;V;8;V;7;V;6;V;5;V;5;V;6;V;5;V;4;V;4;V;6;V;6;V
28;120;1;12;28120001_12_8;2022;9;23;7;V;6;V;6;V;5;V;5;V;5;V;5;V;5;V;4;V;4;V;3;V;4;V;5;V;4;V;4;V;4;V;4;V;4;V;5;V;5;V;5;V;5;V;7;V;6;V
28;120;1;14;28120001_14_6;2022;9;23;96;V;101;V;97;V;104;V;106;V;102;V;101;V;99;V;101;V;99;V;102;V;107;V;114;V;118;V;118;V;116;V;115;V;111;V;108;V;107;V;107;V;105;V;93;V;94;V
28;123;2;7;28123002_7_8;2022;9;23;1;V;1;V;1;V;1;V;1;V;14;V;37;V;12;V;3;V;2;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;3;V;1;V;1;V;1;V;1;V
28;123;2;8;28123002_8_8;2022;9;23;12;V;11;V;9;V;15;V;13;V;43;V;51;V;34;V;15;V;9;V;7;V;9;V;12;V;12;V;12;V;12;V;13;V;22;V;48;V;75;V;66;V;47;V;40;V;35;V
28;123;2;10;28123002_10_49;2022;9;23;19;V;16;V;14;V;13;V;15;V;15;V;21;V;24;V;23;V;18;V;17;V;15;V;15;V;12;V;9;V;9;V;13;V;12;V;12;V;15;V;18;V;20;V;21;V;19;V
28;123;2;12;28123002_12_8;2022;9;23;14;V;13;V;11;V;17;V;15;V;64;V;107;V;53;V;20;V;12;V;9;V;11;V;14;V;15;V;14;V;14;V;15;V;24;V;50;V;79;V;68;V;49;V;42;V;37;V
28;123;2;14;28123002_14_6;2022;9;23;69;V;63;V;61;V;49;V;49;V;19;V;10;V;32;V;56;V;67;V;83;V;95;V;100;V;106;V;107;V;104;V;103;V;90;V;59;V;31;V;38;V;47;V;46;V;46;V
28;13;2;7;28013002_7_8;2022;9;23;2;V;2;V;2;V;2;V;2;V;2;V;3;V;3;V;3;V;2;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;13;2;8;28013002_8_8;2022;9;23;16;V;5;V;5;V;5;V;9;V;10;V;15;V;11;V;9;V;7;V;6;V;8;V;8;V;7;V;6;V;8;V;10;V;18;V;44;V;30;V;23;V;23;V;25;V;26;V
28;13;2;10;28013002_10_49;2022;9;23;39;V;26;V;19;V;21;V;12;V;22;V;13;V;17;V;14;V;21;V;7;V;10;V;5;V;7;V;6;V;6;V;9;V;9;V;10;V;18;V;13;V;16;V;14;V;19;V
28;13;2;12;28013002_12_8;2022;9;23;19;V;8;V;8;V;8;V;12;V;13;V;19;V;16;V;14;V;10;V;9;V;11;V;12;V;10;V;9;V;11;V;13;V;21;V;47;V;33;V;26;V;26;V;27;V;29;V
28;13;2;14;28013002_14_6;2022;9;23;52;V;66;V;63;V;59;V;53;V;51;V;46;V;51;V;58;V;76;V;95;V;104;V;109;V;112;V;115;V;114;V;111;V;99;V;66;V;75;V;79;V;72;V;58;V;40;V
28;133;2;7;28133002_7_8;2022;9;23;1;V;1;V;1;V;1;V;1;V;2;V;12;V;5;V;4;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;133;2;8;28133002_8_8;2022;9;23;5;V;5;V;5;V;5;V;7;V;17;V;35;V;21;V;15;V;10;V;5;V;4;V;3;V;2;V;2;V;3;V;4;V;6;V;9;V;6;V;5;V;6;V;6;V;4;V
28;133;2;10;28133002_10_49;2022;9;23;16;V;17;V;18;V;14;V;14;V;13;V;16;V;22;V;27;V;26;V;20;V;11;V;6;V;5;V;11;V;3;V;3;V;4;V;4;V;7;V;9;V;9;V;8;V;7;V
28;133;2;12;28133002_12_8;2022;9;23;7;V;7;V;7;V;7;V;9;V;20;V;52;V;28;V;21;V;14;V;7;V;7;V;5;V;5;V;4;V;5;V;6;V;8;V;11;V;8;V;7;V;8;V;8;V;6;V
28;133;2;14;28133002_14_6;2022;9;23;71;V;69;V;67;V;61;V;56;V;47;V;24;V;44;V;56;V;74;V;100;V;103;V;107;V;108;V;109;V;110;V;110;V;112;V;108;V;107;V;101;V;92;V;88;V;90;V
28;14;2;7;28014002_7_8;2022;9;23;6;V;5;V;5;V;5;V;6;V;7;V;16;V;13;V;12;V;9;V;10;V;6;V;4;V;3;V;4;V;4;V;4;V;3;V;4;V;6;V;7;V;7;V;8;V;10;V
28;14;2;8;28014002_8_8;2022;9;23;11;V;8;V;7;V;7;V;9;V;16;V;40;V;18;V;12;V;10;V;13;V;10;V;9;V;8;V;11;V;11;V;8;V;11;V;22;V;32;V;24;V;18;V;18;V;25;V
28;14;2;10;28014002_10_49;2022;9;23;16;V;21;V;22;V;18;V;15;V;15;V;22;V;16;V;12;V;6;V;2;V;9;V;10;V;9;V;5;V;9;V;11;V;10;V;15;V;14;V;14;V;11;V;12;V;12;V
28;14;2;12;28014002_12_8;2022;9;23;21;V;16;V;15;V;14;V;18;V;27;V;64;V;39;V;30;V;24;V;28;V;19;V;15;V;13;V;17;V;17;V;14;V;16;V;28;V;40;V;34;V;29;V;29;V;40;V
28;14;2;14;28014002_14_6;2022;9;23;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;14;2;14;28014002_14_8;2022;9;23;74;V;65;V;61;V;61;V;56;V;51;V;27;V;47;V;59;V;71;V;78;V;91;V;98;V;105;V;106;V;104;V;104;V;97;V;82;V;66;V;73;V;78;V;70;V;45;V
28;148;4;7;28148004_7_8;2022;9;23;2;V;2;V;2;V;1;V;1;V;2;V;4;V;7;V;5;V;4;V;4;V;4;V;5;V;4;V;3;V;3;V;2;V;;N;2;V;2;V;2;V;2;V;2;V;2;V
28;148;4;8;28148004_8_8;2022;9;23;20;V;12;V;8;V;9;V;14;V;28;V;37;V;24;V;15;V;12;V;13;V;15;V;18;V;15;V;13;V;13;V;16;V;;N;30;V;40;V;35;V;36;V;37;V;28;V
28;148;4;9;28148004_9_49;2022;9;23;5;V;5;V;6;V;9;V;7;V;10;V;10;V;12;V;13;V;12;V;7;V;9;V;13;V;12;V;7;V;5;V;6;V;6;V;14;V;22;V;25;V;20;V;16;V;14;V
28;148;4;10;28148004_10_49;2022;9;23;20;V;21;V;20;V;17;V;18;V;16;V;14;V;13;V;14;V;18;V;17;V;19;V;17;V;19;V;16;V;12;V;9;V;9;V;12;V;11;V;12;V;12;V;14;V;14;V
28;148;4;12;28148004_12_8;2022;9;23;22;V;15;V;10;V;11;V;16;V;31;V;43;V;35;V;22;V;18;V;19;V;21;V;26;V;21;V;18;V;17;V;20;V;;N;33;V;43;V;38;V;39;V;40;V;31;V
28;148;4;14;28148004_14_6;2022;9;23;67;V;69;V;66;V;59;V;52;V;38;V;28;V;46;V;60;V;72;V;83;V;94;V;98;V;111;V;116;V;112;V;107;V;;N;83;V;64;V;71;V;64;V;53;V;58;V
28;16;1;1;28016001_1_38;2022;9;23;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V
28;16;1;6;28016001_6_48;2022;9;23;0.4;V;0.4;V;0.4;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.4;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
28;16;1;7;28016001_7_8;2022;9;23;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;16;1;8;28016001_8_8;2022;9;23;5;V;5;V;7;V;8;V;8;V;8;V;8;V;7;V;5;V;6;V;5;V;4;V;5;V;13;V;8;V;5;V;4;V;4;V;5;V;5;V;7;V;6;V;6;V;4;V
28;16;1;9;28016001_9_49;2022;9;23;8;V;6;V;6;V;7;V;8;V;10;V;9;V;10;V;9;V;10;V;9;V;8;V;9;V;11;V;11;V;10;V;8;V;7;V;6;V;5;V;4;V;4;V;1;V;1;V
28;16;1;10;28016001_10_49;2022;9;23;10;V;9;V;9;V;11;V;11;V;11;V;10;V;9;V;9;V;10;V;11;V;10;V;9;V;9;V;9;V;9;V;9;V;8;V;7;V;7;V;6;V;7;V;8;V;7;V
28;16;1;12;28016001_12_8;2022;9;23;7;V;7;V;9;V;10;V;10;V;10;V;10;V;9;V;7;V;8;V;7;V;6;V;7;V;16;V;10;V;7;V;6;V;6;V;7;V;7;V;9;V;8;V;8;V;6;V
28;16;1;14;28016001_14_6;2022;9;23;98;V;94;V;76;V;70;V;68;V;65;V;58;V;56;V;72;V;82;V;94;V;105;V;110;V;109;V;124;V;130;V;122;V;113;V;105;V;103;V;96;V;91;V;89;V;96;V
28;16;1;20;28016001_20_59;2022;9;23;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.4;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;16;1;30;28016001_30_59;2022;9;23;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;16;1;42;28016001_42_2;2022;9;23;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.4;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V
28;16;1;44;28016001_44_2;2022;9;23;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;16;1;431;28016001_431_59;2022;9;23;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;161;1;7;28161001_7_8;2022;9;23;1;V;1;V;1;V;1;V;1;V;2;V;6;V;8;V;7;V;5;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V
28;161;1;8;28161001_8_8;2022;9;23;12;V;15;V;15;V;14;V;25;V;28;V;33;V;26;V;21;V;17;V;12;V;9;V;7;V;6;V;5;V;5;V;7;V;9;V;13;V;14;V;12;V;10;V;9;V;8;V
28;161;1;9;28161001_9_49;2022;9;23;10;V;10;V;12;V;10;V;8;V;9;V;10;V;8;V;5;V;3;V;5;V;5;V;4;V;2;V;3;V;4;V;4;V;5;V;5;V;7;V;6;V;6;V;7;V;7;V
28;161;1;12;28161001_12_8;2022;9;23;14;V;17;V;17;V;16;V;27;V;31;V;41;V;39;V;31;V;24;V;14;V;12;V;9;V;8;V;7;V;7;V;9;V;11;V;15;V;16;V;14;V;12;V;11;V;10;V
28;161;1;14;28161001_14_6;2022;9;23;77;V;54;V;48;V;48;V;33;V;27;V;23;V;32;V;44;V;60;V;83;V;98;V;104;V;106;V;106;V;109;V;106;V;102;V;90;V;84;V;86;V;83;V;84;V;82;V
28;171;1;1;28171001_1_38;2022;9;23;2;V;3;V;2;V;3;V;3;V;2;V;3;V;2;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V
28;171;1;6;28171001_6_48;2022;9;23;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;171;1;7;28171001_7_8;2022;9;23;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;171;1;8;28171001_8_8;2022;9;23;9;V;9;V;9;V;9;V;8;V;7;V;7;V;7;V;6;V;6;V;4;V;4;V;3;V;3;V;2;V;3;V;3;V;3;V;4;V;6;V;5;V;5;V;6;V;7;V
28;171;1;9;28171001_9_49;2022;9;23;3;V;8;V;11;V;10;V;11;V;10;V;10;V;5;V;1;V;2;V;4;V;5;V;7;V;4;V;6;V;5;V;5;V;9;V;13;V;12;V;11;V;10;V;12;V;11;V
28;171;1;10;28171001_10_49;2022;9;23;4;V;9;V;13;V;15;V;15;V;13;V;11;V;9;V;8;V;10;V;12;V;10;V;9;V;10;V;8;V;8;V;7;V;10;V;11;V;11;V;10;V;10;V;10;V;11;V
28;171;1;12;28171001_12_8;2022;9;23;11;V;11;V;11;V;11;V;10;V;9;V;9;V;9;V;8;V;8;V;6;V;6;V;5;V;5;V;4;V;5;V;5;V;5;V;6;V;8;V;7;V;7;V;8;V;9;V
28;171;1;14;28171001_14_6;2022;9;23;41;V;33;V;29;V;18;V;32;V;37;V;37;V;41;V;54;V;67;V;91;V;104;V;108;V;108;V;108;V;109;V;112;V;114;V;109;V;95;V;89;V;80;V;58;V;53;V
28;180;1;7;28180001_7_8;2022;9;23;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;6;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;180;1;8;28180001_8_8;2022;9;23;7;V;8;V;8;V;10;V;14;V;17;V;20;V;13;V;14;V;7;V;8;V;7;V;7;V;6;V;5;V;6;V;8;V;10;V;17;V;17;V;16;V;14;V;12;V;10;V
28;180;1;9;28180001_9_49;2022;9;23;20;V;19;V;14;V;13;V;10;V;11;V;11;V;8;V;5;V;8;V;7;V;6;V;12;V;12;V;9;V;9;V;6;V;10;V;12;V;13;V;9;V;10;V;10;V;9;V
28;180;1;12;28180001_12_8;2022;9;23;9;V;10;V;10;V;12;V;16;V;19;V;23;V;16;V;24;V;9;V;10;V;9;V;9;V;8;V;7;V;8;V;10;V;12;V;19;V;19;V;18;V;16;V;14;V;12;V
28;180;1;14;28180001_14_6;2022;9;23;71;V;66;V;66;V;65;V;60;V;56;V;51;V;59;V;72;V;84;V;92;V;102;V;108;V;113;V;116;V;117;V;116;V;106;V;89;V;92;V;96;V;92;V;87;V;83;V
28;45;2;6;28045002_6_48;2022;9;23;0.7;V;0.6;V;0.7;V;0.7;V;0.7;V;0.7;V;0.8;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.7;V;0.6;V;0.6;V;0.9;V;0.8;V;0.7;V;0.6;V;0.6;V;0.6;V;0.5;V;0.5;V
28;45;2;7;28045002_7_8;2022;9;23;1;V;1;V;1;V;3;V;2;V;4;V;27;V;16;V;9;V;8;V;5;V;4;V;3;V;2;V;2;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V
28;45;2;8;28045002_8_8;2022;9;23;10;V;9;V;15;V;25;V;26;V;34;V;59;V;40;V;26;V;24;V;18;V;19;V;16;V;12;V;10;V;11;V;11;V;9;V;13;V;17;V;14;V;10;V;9;V;7;V
28;45;2;10;28045002_10_49;2022;9;23;11;V;19;V;17;V;22;V;24;V;27;V;27;V;27;V;24;V;26;V;20;V;7;V;4;V;4;V;6;V;7;V;8;V;7;V;6;V;9;V;7;V;4;V;7;V;6;V
28;45;2;12;28045002_12_8;2022;9;23;12;V;11;V;17;V;29;V;30;V;40;V;100;V;66;V;40;V;36;V;25;V;25;V;21;V;15;V;12;V;13;V;14;V;12;V;15;V;19;V;16;V;12;V;11;V;9;V
28;45;2;14;28045002_14_6;2022;9;23;83;V;82;V;70;V;56;V;52;V;40;V;19;V;41;V;57;V;68;V;82;V;91;V;102;V;113;V;112;V;109;V;106;V;103;V;94;V;89;V;87;V;92;V;95;V;98;V
28;47;2;1;28047002_1_38;2022;9;23;2;V;1;V;2;V;3;V;2;V;3;V;3;V;2;V;2;V;4;V;;N;;N;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;2;V;2;V;2;V
28;47;2;7;28047002_7_8;2022;9;23;1;V;1;V;2;V;2;V;18;V;64;V;89;V;55;V;18;V;8;V;;N;;N;3;V;2;V;5;V;2;V;2;V;2;V;4;V;34;V;47;V;5;V;1;V;1;V
28;47;2;8;28047002_8_8;2022;9;23;20;V;36;V;35;V;38;V;44;V;54;V;63;V;59;V;37;V;28;V;;N;;N;14;V;13;V;21;V;13;V;17;V;23;V;47;V;98;V;86;V;40;V;12;V;9;V
28;47;2;9;28047002_9_49;2022;9;23;9;V;5;V;2;V;2;V;3;V;6;V;9;V;16;V;17;V;14;V;14;V;14;V;12;V;10;V;11;V;10;V;7;V;5;V;6;V;9;V;16;V;16;V;13;V;9;V
28;47;2;12;28047002_12_8;2022;9;23;22;V;38;V;38;V;41;V;72;V;152;V;199;V;143;V;64;V;40;V;;N;;N;19;V;17;V;29;V;16;V;19;V;26;V;53;V;150;V;158;V;48;V;14;V;11;V
28;47;2;14;28047002_14_6;2022;9;23;58;V;28;V;17;V;12;V;5;V;2;V;3;V;8;V;40;V;58;V;;N;95;V;102;V;103;V;94;V;99;V;96;V;86;V;57;V;4;V;3;V;54;V;90;V;91;V
28;47;2;20;28047002_20_59;2022;9;23;0.7;V;1.1;V;1.1;V;1.1;V;2.9;V;2.3;V;2.8;V;2.9;V;2.5;V;2.9;V;1.3;V;1;V;0.9;V;0.5;V;0.5;V;1.6;V;1.3;V;1.1;V;1.3;V;2.6;V;5.3;V;3.5;V;0.5;V;0.3;V
28;47;2;30;28047002_30_59;2022;9;23;0.1;V;0.2;V;0.2;V;0.2;V;0.4;V;0.4;V;0.6;V;0.8;V;0.5;V;0.5;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.6;V;1;V;0.7;V;0.2;V;0.1;V
28;47;2;42;28047002_42_2;2022;9;23;1.3;V;1.4;V;1.4;V;1.4;V;1.4;V;1.5;V;1.5;V;1.5;V;1.4;V;1.4;V;1.4;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.4;V;1.4;V;1.3;V;1.3;V;1.3;V
28;47;2;44;28047002_44_2;2022;9;23;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;47;2;431;28047002_431_59;2022;9;23;0.4;V;0.6;V;0.7;V;1.1;V;2.7;V;1.6;V;1.7;V;1.9;V;2.1;V;2;V;0.8;V;0.7;V;0.5;V;0.3;V;0.3;V;1.4;V;0.9;V;0.9;V;1;V;2.4;V;5;V;3.9;V;0.7;V;0.4;V
28;49;3;7;28049003_7_8;2022;9;23;2;V;2;V;2;V;2;V;4;V;20;V;45;V;33;V;9;V;9;V;4;V;4;V;3;V;2;V;2;V;;N;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V
28;49;3;8;28049003_8_8;2022;9;23;28;V;16;V;14;V;16;V;30;V;56;V;72;V;65;V;27;V;27;V;17;V;18;V;16;V;13;V;10;V;;N;14;V;14;V;20;V;35;V;30;V;26;V;29;V;41;V
28;49;3;9;28049003_9_49;2022;9;23;5;V;9;V;12;V;14;V;10;V;12;V;18;V;18;V;10;V;9;V;7;V;4;V;2;V;13;V;2;V;2;V;3;V;11;V;15;V;5;V;6;V;9;V;10;V;10;V
28;49;3;10;28049003_10_49;2022;9;23;25;V;24;V;25;V;24;V;24;V;24;V;29;V;35;V;34;V;28;V;22;V;17;V;12;V;11;V;9;V;9;V;9;V;10;V;11;V;11;V;12;V;13;V;14;V;15;V
28;49;3;12;28049003_12_8;2022;9;23;31;V;18;V;17;V;18;V;36;V;86;V;140;V;116;V;41;V;40;V;24;V;24;V;20;V;16;V;13;V;;N;16;V;16;V;22;V;37;V;32;V;28;V;31;V;45;V
28;49;3;14;28049003_14_6;2022;9;23;52;V;60;V;55;V;47;V;33;V;12;V;6;V;20;V;43;V;49;V;70;V;82;V;94;V;106;V;109;V;;N;113;V;108;V;99;V;83;V;89;V;87;V;78;V;52;V
28;5;2;1;28005002_1_38;2022;9;23;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;5;2;6;28005002_6_48;2022;9;23;0.7;V;0.6;V;0.6;V;0.6;V;0.7;V;0.8;V;0.7;V;0.7;V;0.7;V;0.7;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.7;V;0.6;V;0.7;V;0.6;V
28;5;2;7;28005002_7_8;2022;9;23;1;V;1;V;1;V;1;V;2;V;5;V;3;V;3;V;2;V;1;V;2;V;2;V;1;V;2;V;2;V;2;V;1;V;1;V;4;V;2;V;3;V;2;V;2;V;2;V
28;5;2;8;28005002_8_8;2022;9;23;12;V;9;V;5;V;5;V;19;V;35;V;28;V;20;V;11;V;8;V;11;V;11;V;9;V;12;V;14;V;18;V;11;V;13;V;26;V;32;V;47;V;45;V;42;V;32;V
28;5;2;9;28005002_9_49;2022;9;23;10;V;8;V;8;V;8;V;6;V;6;V;7;V;6;V;8;V;11;V;13;V;13;V;13;V;10;V;11;V;6;V;2;V;2;V;3;V;3;V;5;V;8;V;10;V;10;V
28;5;2;10;28005002_10_49;2022;9;23;13;V;16;V;13;V;13;V;13;V;15;V;18;V;18;V;15;V;13;V;12;V;12;V;14;V;15;V;15;V;15;V;14;V;13;V;12;V;13;V;12;V;11;V;12;V;12;V
28;5;2;12;28005002_12_8;2022;9;23;14;V;11;V;7;V;7;V;22;V;42;V;33;V;25;V;15;V;10;V;14;V;14;V;11;V;14;V;17;V;22;V;13;V;15;V;32;V;35;V;52;V;48;V;46;V;34;V
28;5;2;14;28005002_14_6;2022;9;23;88;V;76;V;75;V;75;V;60;V;38;V;48;V;58;V;71;V;83;V;97;V;109;V;118;V;126;V;130;V;126;V;126;V;118;V;92;V;82;V;58;V;55;V;55;V;62;V
28;58;4;7;28058004_7_8;2022;9;23;1;V;1;V;1;V;1;V;2;V;5;V;9;V;10;V;7;V;5;V;4;V;2;V;2;V;3;V;2;V;3;V;3;V;2;V;4;V;3;V;1;V;1;V;1;V;1;V
28;58;4;8;28058004_8_8;2022;9;23;12;V;11;V;15;V;15;V;23;V;50;V;51;V;34;V;23;V;17;V;14;V;10;V;10;V;11;V;9;V;12;V;14;V;15;V;24;V;22;V;21;V;24;V;26;V;11;V
28;58;4;10;28058004_10_49;2022;9;23;15;V;11;V;19;V;20;V;19;V;21;V;28;V;16;V;10;V;11;V;11;V;12;V;7;V;7;V;4;V;4;V;6;V;8;V;5;V;7;V;9;V;9;V;11;V;9;V
28;58;4;12;28058004_12_8;2022;9;23;14;V;13;V;17;V;17;V;25;V;58;V;65;V;50;V;34;V;25;V;19;V;13;V;13;V;16;V;12;V;16;V;18;V;18;V;30;V;26;V;23;V;26;V;28;V;14;V
28;58;4;14;28058004_14_6;2022;9;23;72;V;74;V;54;V;48;V;41;V;18;V;17;V;33;V;48;V;65;V;81;V;93;V;100;V;99;V;100;V;99;V;97;V;94;V;85;V;84;V;81;V;76;V;69;V;83;V
28;58;4;20;28058004_20_59;2022;9;23;3.1;V;3.6;V;5.5;V;3;V;1.7;V;1.6;V;2.5;V;4;V;3.8;V;3.5;V;4.4;V;8.3;V;7.4;V;1.7;V;1.4;V;2.3;V;3.4;V;2.9;V;3;V;3.1;V;2.6;V;1.3;V;2.6;V;4.8;V
28;58;4;30;28058004_30_59;2022;9;23;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;58;4;42;28058004_42_2;2022;9;23;1.2;V;1.2;V;1.2;V;1.1;V;1.1;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.2;V;1.1;V
28;58;4;44;28058004_44_2;2022;9;23;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;58;4;431;28058004_431_59;2022;9;23;1.2;V;2;V;1.7;V;0.7;V;0.5;V;0.7;V;1;V;1.6;V;1;V;0.9;V;2.3;V;2.4;V;1.7;V;0.7;V;0.8;V;0.9;V;2.9;V;1.4;V;1.8;V;2.5;V;1.5;V;0.8;V;1.3;V;3.9;V
28;6;4;7;28006004_7_8;2022;9;23;2;V;2;V;2;V;2;V;3;V;7;V;9;V;12;V;7;V;11;V;11;V;6;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;6;4;8;28006004_8_8;2022;9;23;24;V;27;V;34;V;20;V;24;V;44;V;42;V;35;V;25;V;32;V;35;V;26;V;13;V;9;V;7;V;8;V;7;V;11;V;23;V;23;V;23;V;20;V;20;V;16;V
28;6;4;10;28006004_10_49;2022;9;23;14;V;14;V;18;V;20;V;18;V;17;V;20;V;22;V;20;V;18;V;18;V;21;V;17;V;9;V;7;V;6;V;5;V;7;V;6;V;10;V;10;V;9;V;10;V;10;V
28;6;4;12;28006004_12_8;2022;9;23;27;V;30;V;37;V;23;V;28;V;54;V;56;V;52;V;36;V;48;V;51;V;35;V;16;V;11;V;9;V;10;V;9;V;13;V;25;V;25;V;25;V;22;V;22;V;18;V
